# hostname;interval;timestamp;tps;rtps;wtps;bread/s;bwrtn/s
NOEYYRYH;60;2017-08-09 12:03:01 UTC;5446.33;1645.61;3800.72;289947.53;49132.64
NOEYYRYH;59;2017-08-09 12:04:01 UTC;10693.81;1065.70;9628.11;28398.38;132063.68
NOEYYRYH;60;2017-08-09 12:05:02 UTC;8708.21;2103.72;6604.49;585201.14;88749.39
NOEYYRYH;59;2017-08-09 12:06:02 UTC;13611.09;2254.10;11357.00;126245.99;153306.27
NOEYYRYH;59;2017-08-09 12:07:01 UTC;14245.30;1686.07;12559.23;148648.39;170540.82
NOEYYRYH;60;2017-08-09 12:08:01 UTC;10308.30;2208.97;8099.33;623007.28;109086.74
NOEYYRYH;60;2017-08-09 12:09:01 UTC;15654.92;1671.65;13983.27;112214.18;190700.17
NOEYYRYH;60;2017-08-09 12:10:01 UTC;17714.48;2029.68;15684.80;162955.44;211914.09
NOEYYRYH;60;2017-08-09 12:11:01 UTC;11312.89;2339.20;8973.69;572775.10;120941.26
NOEYYRYH;60;2017-08-09 12:12:01 UTC;17029.55;1443.17;15586.38;255594.57;207413.84
NOEYYRYH;60;2017-08-09 12:13:01 UTC;19517.06;2912.54;16604.52;111662.42;232958.07
NOEYYRYH;60;2017-08-09 12:14:01 UTC;16844.25;3469.53;13374.72;539523.33;181347.49
NOEYYRYH;60;2017-08-09 12:15:01 UTC;24613.14;2095.06;22518.07;407305.22;303101.50
NOEYYRYH;60;2017-08-09 12:16:01 UTC;7860.40;2758.91;5101.49;169365.43;76775.93
NOEYYRYH;60;2017-08-09 12:17:01 UTC;25139.68;3826.80;21312.88;276040.95;289737.57
NOEYYRYH;60;2017-08-09 12:18:01 UTC;14508.39;2303.22;12205.17;605307.70;166282.65
NOEYYRYH;59;2017-08-09 12:19:01 UTC;21433.72;1951.99;19481.73;336881.73;262570.47
NOEYYRYH;60;2017-08-09 12:20:01 UTC;4301.64;1141.20;3160.45;37343.80;46705.84
NOEYYRYH;60;2017-08-09 12:21:01 UTC;9007.55;2063.34;6944.21;347810.70;94272.82
NOEYYRYH;60;2017-08-09 12:22:01 UTC;8822.58;1753.55;7069.04;134437.10;94749.19
NOEYYRYH;60;2017-08-09 12:23:01 UTC;10358.83;1501.84;8856.99;172970.70;120635.33
NOEYYRYH;60;2017-08-09 12:24:01 UTC;14607.31;1396.82;13210.49;363547.03;175561.95
NOEYYRYH;60;2017-08-09 12:25:01 UTC;10441.19;1742.98;8698.20;60762.93;122923.17
NOEYYRYH;60;2017-08-09 12:26:01 UTC;10634.40;2056.05;8578.34;381667.95;115253.72
NOEYYRYH;60;2017-08-09 12:27:02 UTC;17656.20;2368.88;15287.32;375510.26;205327.03
NOEYYRYH;60;2017-08-09 12:28:02 UTC;9188.33;1938.60;7249.73;68793.01;102327.44
NOEYYRYH;59;2017-08-09 12:29:01 UTC;16751.07;2820.38;13930.70;322281.17;188179.54
NOEYYRYH;60;2017-08-09 12:30:01 UTC;11629.79;1938.67;9691.12;524985.99;131536.84
NOEYYRYH;59;2017-08-09 12:31:01 UTC;14680.83;1867.23;12813.60;107417.39;169652.46
NOEYYRYH;60;2017-08-09 12:32:01 UTC;23490.64;3305.18;20185.46;142903.81;280507.30
NOEYYRYH;60;2017-08-09 12:33:01 UTC;12680.31;2713.36;9966.95;578997.62;135590.94
NOEYYRYH;59;2017-08-09 12:34:01 UTC;22565.89;1686.38;20879.52;368420.45;280402.56
NOEYYRYH;60;2017-08-09 12:35:01 UTC;10383.05;2519.89;7863.16;168700.43;114036.97
NOEYYRYH;60;2017-08-09 12:36:01 UTC;23409.76;3859.31;19550.45;326244.88;265512.51
NOEYYRYH;60;2017-08-09 12:37:01 UTC;14009.21;2591.73;11417.48;567297.03;155650.39
NOEYYRYH;59;2017-08-09 12:38:01 UTC;22007.21;2431.21;19576.00;284610.01;263573.66
NOEYYRYH;60;2017-08-09 12:39:01 UTC;4673.63;1182.76;3490.87;41726.51;51759.48
NOEYYRYH;60;2017-08-09 12:40:01 UTC;9156.98;2119.97;7037.01;379553.83;95357.21
NOEYYRYH;59;2017-08-09 12:41:01 UTC;9023.98;1581.82;7442.16;83155.57;100664.56
NOEYYRYH;60;2017-08-09 12:42:01 UTC;10560.75;1683.33;8877.42;222955.98;120345.14
NOEYYRYH;60;2017-08-09 12:43:01 UTC;14513.26;1476.60;13036.65;348779.62;172808.85
NOEYYRYH;59;2017-08-09 12:44:01 UTC;11393.07;1863.63;9529.44;64861.27;133582.90
NOEYYRYH;59;2017-08-09 12:45:01 UTC;12082.05;2389.01;9693.04;448409.86;130987.64
NOEYYRYH;59;2017-08-09 12:46:01 UTC;17743.98;2335.47;15408.51;332718.42;204415.06
NOEYYRYH;60;2017-08-09 12:47:01 UTC;13052.94;2093.41;10959.53;79541.17;155383.26
NOEYYRYH;60;2017-08-09 12:48:01 UTC;15452.81;3113.06;12339.76;468077.84;166574.63
NOEYYRYH;60;2017-08-09 12:49:01 UTC;18506.67;2128.51;16378.16;464389.52;224056.85
NOEYYRYH;60;2017-08-09 12:50:01 UTC;10375.71;2368.99;8006.72;164606.34;110063.91
NOEYYRYH;59;2017-08-09 12:51:01 UTC;23288.94;3603.31;19685.63;280919.17;267079.22
NOEYYRYH;60;2017-08-09 12:52:01 UTC;14609.58;2602.35;12007.23;610304.94;163250.82
