# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
NOEYYRYH;60;2017-07-31 12:13:01 UTC;0.00;580.79;1016.27;0.00;643.06;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:14:01 UTC;0.00;580.45;799.02;0.00;409.61;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:15:01 UTC;0.00;575.08;1017.53;0.00;592.61;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:16:01 UTC;0.00;573.02;812.42;0.00;414.99;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:17:01 UTC;0.00;576.42;1026.70;0.00;600.75;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:18:01 UTC;0.00;577.89;778.74;0.00;398.07;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:19:01 UTC;0.00;581.66;1021.79;0.00;593.21;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:20:01 UTC;0.00;573.12;803.87;0.00;409.17;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:21:02 UTC;0.00;574.99;988.65;0.00;588.81;0.00;0.00;0.00;0.00
NOEYYRYH;59;2017-07-31 12:22:01 UTC;0.00;581.86;846.40;0.00;421.15;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:23:01 UTC;0.00;580.90;1024.74;0.00;593.87;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:24:01 UTC;0.00;579.68;777.45;0.00;403.87;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:25:01 UTC;0.00;575.85;1033.11;0.00;593.66;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:26:01 UTC;0.00;576.02;812.62;0.00;414.36;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:27:01 UTC;0.00;573.52;1001.45;0.00;589.15;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:28:01 UTC;0.00;579.72;816.16;0.00;413.16;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:29:01 UTC;0.00;582.36;1000.38;0.00;590.52;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:30:01 UTC;0.00;573.12;828.74;0.00;421.31;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:31:01 UTC;0.00;576.65;992.86;0.00;584.34;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:32:01 UTC;0.00;573.02;786.53;0.00;408.72;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:33:01 UTC;0.00;581.56;1046.71;0.00;597.32;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:34:01 UTC;0.00;579.53;806.22;0.00;411.40;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:35:01 UTC;0.00;576.55;1024.75;0.00;606.15;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:36:01 UTC;0.13;577.58;851.70;0.00;437.52;0.00;0.00;0.00;0.00
NOEYYRYH;60;2017-07-31 12:37:01 UTC;0.00;584.17;1134.95;0.00;646.18;0.00;0.00;0.00;0.00
